product_family_id,season,nivel,color_group,color_intensity,fit,size_lookiero
SWEATER,8,2,brown,oscuro,straight,M
SWEATER,8,2,brown,oscuro,straight,S
SWEATER,8,2,brown,oscuro,straight,XL
SWEATER,8,2,brown,oscuro,straight,XXL
SWEATER,8,2,blue,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,M
SWEATER,8,2,brown,oscuro,straight,XS
SWEATER,8,2,brown,oscuro,tight,L
SWEATER,8,2,green,claro,tight,S
SWEATER,8,2,blue,oscuro,tight,L
SWEATER,8,2,brown,oscuro,tight,S
SWEATER,8,2,brown,oscuro,tight,XL
SWEATER,8,2,brown,oscuro,tight,XS
SWEATER,8,2,brown,oscuro,tight,M
SWEATER,8,2,green,claro,tight,XL
SWEATER,8,2,blue,oscuro,tight,S
SWEATER,8,2,blue,oscuro,tight,XL
SWEATER,8,2,blue,oscuro,tight,XS
SWEATER,8,2,green,claro,tight,L
SWEATER,8,2,green,claro,tight,XS
SWEATER,8,2,green,claro,tight,M
SWEATER,8,2,blue,oscuro,tight,M
TSHIRT,8,2,blue,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,L
TSHIRT,8,2,blue,oscuro,straight,S
TSHIRT,8,2,purple,oscuro,straight,S
TSHIRT,8,2,purple,oscuro,straight,L
TSHIRT,8,2,purple,oscuro,straight,XL
TSHIRT,8,2,purple,oscuro,straight,XS
TSHIRT,8,2,blue,oscuro,straight,M
TSHIRT,8,2,blue,oscuro,straight,XL
TSHIRT,8,2,purple,oscuro,straight,M
DRESS,8,1,black,oscuro,tight,M
DRESS,8,1,black,oscuro,tight,S
DRESS,8,1,black,oscuro,tight,L
DRESS,8,1,black,oscuro,tight,XL
DRESS,8,1,black,oscuro,tight,XXL
DRESS,8,1,black,oscuro,tight,XS
COAT,8,3,green,oscuro,straight,XL
COAT,8,3,green,oscuro,straight,XS
COAT,8,3,green,oscuro,straight,S
COAT,8,3,green,oscuro,straight,L
COAT,8,3,green,oscuro,straight,M
COAT,8,3,green,oscuro,straight,XXL
SWEATER,8,2,blue,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,XXL
SWEATER,8,2,blue,oscuro,straight,M
SWEATER,8,2,blue,oscuro,straight,S
SWEATER,8,2,blue,oscuro,straight,XL
SWEATER,8,2,blue,oscuro,straight,XXXL
PARKA,8,3,blue,oscuro,straight,XL
PARKA,8,3,blue,oscuro,straight,M
PARKA,8,3,blue,oscuro,straight,S
PARKA,8,3,blue,oscuro,straight,XS
PARKA,8,3,blue,oscuro,straight,XXL
PARKA,8,3,blue,oscuro,straight,L
CARDIGAN,8,2,grey,suave,straight,XXL
CARDIGAN,8,2,grey,suave,straight,XL
CARDIGAN,8,2,grey,suave,straight,L
CARDIGAN,8,2,grey,suave,straight,M
CARDIGAN,8,2,grey,suave,straight,S
TOP,8,2,black,oscuro,straight,XL
TOP,8,2,black,oscuro,straight,XS
TOP,8,2,black,oscuro,straight,L
TOP,8,2,black,oscuro,straight,M
TOP,8,2,black,oscuro,straight,S
TOP,8,2,black,oscuro,straight,XXL
TOP,8,2,black,oscuro,straight,XXXL
PANT,8,1,black,oscuro,tight,XXL
PANT,8,1,black,oscuro,tight,L
PANT,8,1,black,oscuro,tight,M
PANT,8,1,black,oscuro,tight,XL
PANT,8,1,black,oscuro,tight,S
SKIRT,8,1,brown,suave,straight,XL
SKIRT,8,1,brown,suave,straight,XS
SKIRT,8,1,brown,suave,straight,XXL
SKIRT,8,1,brown,suave,straight,L
SKIRT,8,1,brown,suave,straight,M
SKIRT,8,1,brown,suave,straight,S
PANT,8,1,black,oscuro,straight,L
PANT,8,1,black,oscuro,straight,S
PANT,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,straight,XS
PANT,8,1,black,oscuro,straight,XXL
PANT,8,1,black,oscuro,straight,M
JACKET,8,3,black,oscuro,straight,XS
JACKET,8,3,black,oscuro,straight,XXL
JACKET,8,3,black,oscuro,straight,XXXL
JACKET,8,3,orange,intenso,straight,L
JACKET,8,3,orange,intenso,straight,XL
JACKET,8,3,orange,intenso,straight,XS
JACKET,8,3,orange,intenso,straight,XXL
JACKET,8,3,orange,intenso,straight,XXXL
JACKET,8,3,orange,intenso,straight,M
JACKET,8,3,black,oscuro,straight,S
JACKET,8,3,orange,intenso,straight,S
JACKET,8,3,black,oscuro,straight,L
JACKET,8,3,black,oscuro,straight,M
JACKET,8,3,black,oscuro,straight,XL
SHIRT,8,2,white,claro,loose,L
SHIRT,8,2,white,claro,loose,M
SHIRT,8,2,white,claro,loose,S
SHIRT,8,2,black,oscuro,loose,S
SHIRT,8,2,black,oscuro,loose,XS
SHIRT,8,2,white,claro,loose,XS
SHIRT,8,2,black,oscuro,loose,L
SHIRT,8,2,black,oscuro,loose,M
TSHIRT,8,2,black,oscuro,oversize,L
TSHIRT,8,2,black,oscuro,oversize,XL
DRESS,8,1,black,oscuro,straight,XS
DRESS,8,1,black,oscuro,straight,S
DRESS,8,1,black,oscuro,straight,XL
DRESS,8,1,black,oscuro,straight,L
DRESS,8,1,black,oscuro,straight,M
SHIRT,8,2,grey,suave,straight,M
SHIRT,8,2,grey,suave,straight,S
SHIRT,8,2,grey,suave,straight,L
SHIRT,8,2,purple,oscuro,straight,L
SHIRT,8,2,purple,oscuro,straight,M
SHIRT,8,2,purple,oscuro,straight,S
SHIRT,8,2,purple,oscuro,straight,XL
SHIRT,8,2,purple,oscuro,straight,XS
SHIRT,8,2,purple,oscuro,straight,XXL
SHIRT,8,2,white,claro,straight,L
SHIRT,8,2,white,claro,straight,M
SHIRT,8,2,white,claro,straight,S
SHIRT,8,2,white,claro,straight,XL
SHIRT,8,2,white,claro,straight,XS
SHIRT,8,2,white,claro,straight,XXL
SWEATER,8,2,grey,suave,straight,XS
SWEATER,8,2,brown,claro,straight,L
SWEATER,8,2,brown,claro,straight,XL
SWEATER,8,2,grey,suave,straight,XXL
SWEATER,8,2,grey,suave,straight,XXXL
SWEATER,8,2,brown,claro,straight,S
SWEATER,8,2,brown,claro,straight,XS
SWEATER,8,2,brown,claro,straight,XXL
SWEATER,8,2,brown,claro,straight,XXXL
SWEATER,8,2,red,oscuro,straight,L
SWEATER,8,2,red,oscuro,straight,S
SWEATER,8,2,red,oscuro,straight,XL
SWEATER,8,2,red,oscuro,straight,XS
SWEATER,8,2,red,oscuro,straight,XXL
SWEATER,8,2,red,oscuro,straight,XXXL
SWEATER,8,2,red,oscuro,straight,M
SWEATER,8,2,grey,suave,straight,L
SWEATER,8,2,grey,suave,straight,M
SWEATER,8,2,grey,suave,straight,S
SWEATER,8,2,grey,suave,straight,XL
SWEATER,8,2,brown,claro,straight,M
CARDIGAN,8,2,pink,intenso,straight,L
CARDIGAN,8,2,pink,intenso,straight,S
CARDIGAN,8,2,pink,intenso,straight,M
CARDIGAN,8,2,pink,intenso,straight,XS
DRESS,8,1,brown,oscuro,loose,M
DRESS,8,1,brown,oscuro,loose,S
DRESS,8,1,brown,oscuro,loose,XS
DRESS,8,1,brown,oscuro,loose,XXL
DRESS,8,1,brown,oscuro,loose,L
DRESS,8,1,brown,oscuro,loose,XL
DRESS,8,1,brown,oscuro,loose,XXXL
COAT,8,3,brown,oscuro,oversize,S
COAT,8,3,brown,oscuro,oversize,XL
COAT,8,3,brown,oscuro,oversize,L
COAT,8,3,brown,oscuro,oversize,M
COAT,8,3,brown,oscuro,oversize,XS
COAT,8,3,brown,oscuro,oversize,XXL
CARDIGAN,8,2,grey,suave,loose,L
CARDIGAN,8,2,grey,suave,loose,M
CARDIGAN,8,2,grey,suave,loose,S
CARDIGAN,8,2,grey,suave,loose,XS
CARDIGAN,8,2,grey,suave,loose,XL
JACKET,8,3,blue,oscuro,tight,X4XL
JACKET,8,3,black,oscuro,tight,XXL
JACKET,8,3,black,oscuro,tight,X4XL
JACKET,8,3,black,oscuro,tight,XXXL
JACKET,8,3,blue,oscuro,tight,XXXL
JACKET,8,3,black,oscuro,tight,XL
JACKET,8,3,blue,oscuro,tight,XXL
JEANS,8,1,grey,oscuro,tight,L
JEANS,8,1,grey,oscuro,tight,M
JEANS,8,1,grey,oscuro,tight,S
JEANS,8,1,grey,oscuro,tight,XL
JEANS,8,1,grey,oscuro,tight,XS
TSHIRT,8,2,black,oscuro,loose,XL
TSHIRT,8,2,black,oscuro,loose,XXL
TSHIRT,8,2,black,oscuro,loose,L
TSHIRT,8,2,black,oscuro,loose,S
TSHIRT,8,2,black,oscuro,loose,XS
TSHIRT,8,2,black,oscuro,loose,M
JEANS,8,1,grey,oscuro,tight,XXL
JEANS,8,1,grey,oscuro,tight,XXXL
JEANS,8,1,grey,oscuro,tight,L
JEANS,8,1,grey,oscuro,tight,M
JEANS,8,1,grey,oscuro,tight,XL
CARDIGAN,8,2,blue,oscuro,straight,S
CARDIGAN,8,2,purple,oscuro,straight,XL
CARDIGAN,8,2,purple,oscuro,straight,XS
CARDIGAN,8,2,pink,suave,straight,XS
CARDIGAN,8,2,blue,oscuro,straight,XL
CARDIGAN,8,2,purple,oscuro,straight,L
CARDIGAN,8,2,blue,oscuro,straight,XS
CARDIGAN,8,2,pink,suave,straight,M
CARDIGAN,8,2,pink,suave,straight,XL
CARDIGAN,8,2,blue,oscuro,straight,M
CARDIGAN,8,2,blue,oscuro,straight,L
CARDIGAN,8,2,pink,suave,straight,S
CARDIGAN,8,2,purple,oscuro,straight,M
CARDIGAN,8,2,purple,oscuro,straight,S
CARDIGAN,8,2,pink,suave,straight,L
JACKET,8,3,blue,oscuro,loose,M
JACKET,8,3,blue,oscuro,loose,S
JACKET,8,3,blue,oscuro,loose,L
DRESS,8,1,black,oscuro,straight,L
DRESS,8,1,black,oscuro,straight,M
DRESS,8,1,black,oscuro,straight,S
DRESS,8,1,black,oscuro,straight,XL
DRESS,8,1,black,oscuro,straight,XS
SWEATER,8,2,purple,oscuro,straight,L
SWEATER,8,2,brown,oscuro,straight,XL
SWEATER,8,2,brown,oscuro,straight,XS
SWEATER,8,2,brown,oscuro,straight,XXL
SWEATER,8,2,brown,oscuro,straight,S
SWEATER,8,2,black,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,S
SWEATER,8,2,brown,oscuro,straight,M
SWEATER,8,2,purple,oscuro,straight,XL
SWEATER,8,2,purple,oscuro,straight,XS
SWEATER,8,2,purple,oscuro,straight,XXL
SWEATER,8,2,purple,oscuro,straight,S
SWEATER,8,2,blue,oscuro,straight,L
SWEATER,8,2,blue,oscuro,straight,M
SWEATER,8,2,blue,oscuro,straight,XXL
SWEATER,8,2,brown,oscuro,straight,L
SWEATER,8,2,black,oscuro,straight,M
SWEATER,8,2,black,oscuro,straight,S
SWEATER,8,2,black,oscuro,straight,XL
SWEATER,8,2,black,oscuro,straight,XS
SWEATER,8,2,black,oscuro,straight,XXL
SWEATER,8,2,blue,oscuro,straight,XL
SWEATER,8,2,purple,oscuro,straight,M
SWEATER,8,2,blue,oscuro,straight,XS
CARDIGAN,8,2,black,oscuro,straight,XL
CARDIGAN,8,2,black,oscuro,straight,XS
CARDIGAN,8,2,black,oscuro,straight,XXL
CARDIGAN,8,2,blue,oscuro,straight,L
CARDIGAN,8,2,blue,oscuro,straight,XL
CARDIGAN,8,2,blue,oscuro,straight,XS
CARDIGAN,8,2,blue,oscuro,straight,XXL
CARDIGAN,8,2,black,oscuro,straight,M
CARDIGAN,8,2,black,oscuro,straight,S
CARDIGAN,8,2,blue,oscuro,straight,M
CARDIGAN,8,2,blue,oscuro,straight,S
CARDIGAN,8,2,black,oscuro,straight,L
SKIRT,8,1,brown,oscuro,straight,M
SKIRT,8,1,brown,oscuro,straight,S
SKIRT,8,1,brown,oscuro,straight,L
SKIRT,8,1,black,oscuro,straight,L
SKIRT,8,1,green,oscuro,straight,L
SKIRT,8,1,green,oscuro,straight,S
SKIRT,8,1,green,oscuro,straight,M
SKIRT,8,1,black,oscuro,straight,M
SKIRT,8,1,black,oscuro,straight,S
COAT,8,3,black,oscuro,straight,L
COAT,8,3,black,oscuro,straight,M
COAT,8,3,black,oscuro,straight,S
COAT,8,3,brown,claro,straight,S
COAT,8,3,brown,claro,straight,M
COAT,8,3,brown,claro,straight,L
SWEATER,8,2,brown,suave,straight,L
SWEATER,8,2,brown,claro,straight,XL
SWEATER,8,2,brown,claro,straight,XS
SWEATER,8,2,brown,suave,straight,M
SWEATER,8,2,brown,suave,straight,S
SWEATER,8,2,brown,suave,straight,XL
SWEATER,8,2,brown,suave,straight,XS
SWEATER,8,2,brown,claro,straight,L
SWEATER,8,2,brown,claro,straight,M
SWEATER,8,2,brown,claro,straight,S
SKIRT,8,1,blue,oscuro,straight,S
SKIRT,8,1,blue,claro,straight,L
SKIRT,8,1,blue,claro,straight,M
SKIRT,8,1,blue,claro,straight,S
SKIRT,8,1,blue,claro,straight,XL
SKIRT,8,1,blue,oscuro,straight,L
SKIRT,8,1,blue,claro,straight,XS
SKIRT,8,1,blue,oscuro,straight,XS
SKIRT,8,1,blue,oscuro,straight,M
SKIRT,8,1,blue,oscuro,straight,XL
PANT,8,1,blue,oscuro,tight,L
PANT,8,1,blue,oscuro,tight,M
PANT,8,1,blue,oscuro,tight,S
PANT,8,1,blue,oscuro,tight,XL
PANT,8,1,blue,oscuro,tight,XXL
JEANS,8,1,blue,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,X4XL
JEANS,8,1,blue,oscuro,tight,XXL
JEANS,8,1,blue,oscuro,tight,XXXL
TSHIRT,8,2,brown,suave,straight,XS
TSHIRT,8,2,brown,suave,straight,L
TSHIRT,8,2,brown,suave,straight,M
TSHIRT,8,2,brown,suave,straight,S
SKIRT,8,1,black,oscuro,tight,M
SKIRT,8,1,brown,oscuro,tight,L
SKIRT,8,1,green,oscuro,tight,XL
SKIRT,8,1,purple,oscuro,tight,S
SKIRT,8,1,purple,oscuro,tight,XL
SKIRT,8,1,purple,oscuro,tight,M
SKIRT,8,1,brown,oscuro,tight,M
SKIRT,8,1,brown,oscuro,tight,S
SKIRT,8,1,brown,oscuro,tight,XL
SKIRT,8,1,brown,oscuro,tight,XS
SKIRT,8,1,brown,oscuro,tight,S
SKIRT,8,1,brown,oscuro,tight,XL
SKIRT,8,1,brown,oscuro,tight,XS
SKIRT,8,1,brown,oscuro,tight,L
SKIRT,8,1,brown,oscuro,tight,M
SKIRT,8,1,black,oscuro,tight,L
SKIRT,8,1,green,oscuro,tight,L
SKIRT,8,1,green,oscuro,tight,M
SKIRT,8,1,black,oscuro,tight,S
SKIRT,8,1,black,oscuro,tight,XL
SKIRT,8,1,purple,oscuro,tight,L
SKIRT,8,1,black,oscuro,tight,XS
SKIRT,8,1,purple,oscuro,tight,XS
SKIRT,8,1,green,oscuro,tight,XS
SKIRT,8,1,green,oscuro,tight,S
PANT,8,1,black,oscuro,straight,XL
PANT,8,1,black,oscuro,straight,XXL
PANT,8,1,blue,oscuro,straight,XXL
PANT,8,1,blue,oscuro,straight,XL
PANT,8,1,blue,oscuro,straight,XS
PANT,8,1,black,oscuro,straight,L
PANT,8,1,black,oscuro,straight,M
PANT,8,1,black,oscuro,straight,S
PANT,8,1,black,oscuro,straight,XS
PANT,8,1,blue,oscuro,straight,M
PANT,8,1,blue,oscuro,straight,S
PANT,8,1,blue,oscuro,straight,L
JEANS,8,1,blue,intenso,tight,L
JEANS,8,1,blue,intenso,tight,M
JEANS,8,1,blue,intenso,tight,S
JEANS,8,1,blue,intenso,tight,XS
JEANS,8,1,blue,intenso,tight,XXL
JEANS,8,1,blue,intenso,tight,XL
JEANS,8,1,grey,oscuro,tight,M
JEANS,8,1,grey,oscuro,tight,XL
JEANS,8,1,grey,oscuro,tight,S
JEANS,8,1,grey,oscuro,tight,XS
JEANS,8,1,grey,oscuro,tight,L
JEANS,8,1,green,oscuro,tight,M
JEANS,8,1,red,oscuro,tight,L
JEANS,8,1,black,oscuro,tight,L
JEANS,8,1,black,oscuro,tight,M
JEANS,8,1,brown,claro,tight,L
JEANS,8,1,brown,claro,tight,S
JEANS,8,1,brown,claro,tight,XS
JEANS,8,1,black,oscuro,tight,S
JEANS,8,1,black,oscuro,tight,XS
JEANS,8,1,green,oscuro,tight,L
JEANS,8,1,red,oscuro,tight,M
JEANS,8,1,red,oscuro,tight,XS
JEANS,8,1,green,oscuro,tight,S
JEANS,8,1,green,oscuro,tight,XS
JEANS,8,1,red,oscuro,tight,S
JEANS,8,1,brown,claro,tight,M
JEANS,8,1,blue,claro,tight,X4XL
JEANS,8,1,blue,claro,tight,XXL
JEANS,8,1,blue,claro,tight,XXXL
SWEATER,8,2,brown,suave,loose,S
SWEATER,8,2,brown,suave,loose,XS
SWEATER,8,2,brown,suave,loose,L
SWEATER,8,2,brown,suave,loose,M
JEANS,8,1,grey,claro,tight,L
JEANS,8,1,grey,claro,tight,XL
JEANS,8,1,grey,claro,tight,M
JEANS,8,1,grey,claro,tight,XS
JEANS,8,1,grey,claro,tight,S
SHIRT,8,2,blue,claro,straight,L
SHIRT,8,2,blue,claro,straight,M
SHIRT,8,2,blue,claro,straight,S
PANT,8,1,white,claro,straight,XL
PANT,8,1,white,claro,straight,XS
PANT,8,1,white,claro,straight,S
PANT,8,1,white,claro,straight,XXL
PANT,8,1,white,claro,straight,M
PANT,8,1,white,claro,straight,L
JUMPSUIT,8,1,blue,oscuro,straight,L
JUMPSUIT,8,1,blue,oscuro,straight,M
JUMPSUIT,8,1,blue,oscuro,straight,S
PANT,8,1,green,oscuro,loose,M
PANT,8,1,green,oscuro,loose,S
PANT,8,1,black,oscuro,loose,S
PANT,8,1,black,oscuro,loose,M
SWEATSHIRT,8,2,blue,oscuro,straight,S
SWEATSHIRT,8,2,blue,oscuro,straight,XL
SWEATSHIRT,8,2,blue,oscuro,straight,XS
SWEATSHIRT,8,2,blue,oscuro,straight,XXL
SWEATSHIRT,8,2,blue,oscuro,straight,XXXL
SWEATSHIRT,8,2,blue,oscuro,straight,L
SWEATSHIRT,8,2,blue,oscuro,straight,M
JACKET,8,3,blue,oscuro,straight,L
JACKET,8,3,green,oscuro,straight,L
JACKET,8,3,green,oscuro,straight,M
JACKET,8,3,green,oscuro,straight,S
JACKET,8,3,blue,oscuro,straight,S
JACKET,8,3,blue,oscuro,straight,M
JACKET,8,3,black,oscuro,straight,L
JACKET,8,3,black,oscuro,straight,M
JACKET,8,3,black,oscuro,straight,S
JACKET,8,3,green,oscuro,straight,L
JACKET,8,3,green,oscuro,straight,M
JACKET,8,3,green,oscuro,straight,S
JEANS,8,1,blue,claro,tight,X4XL
JEANS,8,1,blue,claro,tight,XL
JEANS,8,1,blue,claro,tight,XXL
JEANS,8,1,blue,claro,tight,XXXL
TOP,8,2,black,oscuro,straight,XXXL
TOP,8,2,black,oscuro,straight,XXL
TOP,8,2,black,oscuro,straight,L
TOP,8,2,black,oscuro,straight,X4XL
TOP,8,2,black,oscuro,straight,XL
TOP,8,2,blue,oscuro,straight,XXL
TOP,8,2,blue,oscuro,straight,XXXL
TOP,8,2,blue,oscuro,straight,L
TOP,8,2,blue,oscuro,straight,X4XL
TOP,8,2,blue,oscuro,straight,XL
SKIRT,8,1,black,oscuro,straight,XXL
SKIRT,8,1,black,oscuro,straight,M
SKIRT,8,1,black,oscuro,straight,S
SKIRT,8,1,black,oscuro,straight,XL
SKIRT,8,1,black,oscuro,straight,L
SKIRT,8,1,black,oscuro,straight,XS
SWEATER,8,2,green,oscuro,loose,L
SWEATER,8,2,green,oscuro,loose,M
SWEATER,8,2,green,oscuro,loose,S
SWEATER,8,2,green,oscuro,loose,XL
SWEATER,8,2,green,oscuro,loose,XS
PARKA,8,3,green,oscuro,oversize,XL
PARKA,8,3,green,oscuro,oversize,XXL
PARKA,8,3,green,oscuro,oversize,S
PARKA,8,3,blue,oscuro,oversize,L
PARKA,8,3,blue,oscuro,oversize,M
PARKA,8,3,blue,oscuro,oversize,S
PARKA,8,3,blue,oscuro,oversize,XL
PARKA,8,3,blue,oscuro,oversize,XS
PARKA,8,3,blue,oscuro,oversize,XXL
PARKA,8,3,green,oscuro,oversize,XS
PARKA,8,3,green,oscuro,oversize,M
PARKA,8,3,green,oscuro,oversize,L
TOP,8,2,brown,oscuro,straight,XL
TOP,8,2,brown,oscuro,straight,XS
TOP,8,2,purple,oscuro,straight,L
TOP,8,2,purple,oscuro,straight,M
TOP,8,2,purple,oscuro,straight,S
TOP,8,2,purple,oscuro,straight,XL
TOP,8,2,purple,oscuro,straight,XS
TOP,8,2,green,oscuro,straight,L
TOP,8,2,green,oscuro,straight,M
TOP,8,2,green,oscuro,straight,XL
TOP,8,2,green,oscuro,straight,XS
TOP,8,2,brown,oscuro,straight,M
TOP,8,2,brown,oscuro,straight,S
TOP,8,2,brown,oscuro,straight,L
TOP,8,2,green,oscuro,straight,S
TOP,8,2,red,oscuro,straight,S
TOP,8,2,blue,claro,straight,S
TOP,8,2,blue,claro,straight,XL
TOP,8,2,blue,claro,straight,XS
TOP,8,2,green,oscuro,straight,L
TOP,8,2,green,oscuro,straight,M
TOP,8,2,green,oscuro,straight,S
TOP,8,2,green,oscuro,straight,XL
TOP,8,2,green,oscuro,straight,XS
TOP,8,2,red,oscuro,straight,L
TOP,8,2,red,oscuro,straight,M
TOP,8,2,red,oscuro,straight,XL
TOP,8,2,red,oscuro,straight,XS
TOP,8,2,blue,claro,straight,L
TOP,8,2,blue,claro,straight,M
SHIRT,8,2,blue,intenso,straight,L
SHIRT,8,2,blue,oscuro,straight,S
SHIRT,8,2,blue,oscuro,straight,XL
SHIRT,8,2,blue,claro,straight,M
SHIRT,8,2,white,claro,straight,S
SHIRT,8,2,purple,oscuro,straight,M
SHIRT,8,2,blue,intenso,straight,M
SHIRT,8,2,white,claro,straight,XL
SHIRT,8,2,white,claro,straight,XS
SHIRT,8,2,blue,oscuro,straight,M
SHIRT,8,2,blue,oscuro,straight,XS
SHIRT,8,2,yellow,intenso,straight,L
SHIRT,8,2,yellow,intenso,straight,M
SHIRT,8,2,blue,intenso,straight,S
SHIRT,8,2,blue,intenso,straight,XL
SHIRT,8,2,blue,claro,straight,L
SHIRT,8,2,blue,intenso,straight,XS
SHIRT,8,2,green,oscuro,straight,S
SHIRT,8,2,yellow,intenso,straight,S
SHIRT,8,2,yellow,intenso,straight,XS
SHIRT,8,2,black,oscuro,straight,M
SHIRT,8,2,black,oscuro,straight,S
SHIRT,8,2,black,oscuro,straight,XL
SHIRT,8,2,black,oscuro,straight,XS
SHIRT,8,2,green,oscuro,straight,XS
SHIRT,8,2,green,oscuro,straight,L
SHIRT,8,2,green,oscuro,straight,M
SHIRT,8,2,green,oscuro,straight,XL
SHIRT,8,2,black,oscuro,straight,L
SHIRT,8,2,purple,oscuro,straight,XL
SHIRT,8,2,purple,oscuro,straight,L
SHIRT,8,2,purple,oscuro,straight,XS
SHIRT,8,2,blue,oscuro,straight,L
SHIRT,8,2,purple,oscuro,straight,S
SHIRT,8,2,brown,oscuro,straight,L
SHIRT,8,2,brown,oscuro,straight,M
SHIRT,8,2,brown,oscuro,straight,S
SHIRT,8,2,brown,oscuro,straight,XL
SHIRT,8,2,brown,oscuro,straight,XS
SHIRT,8,2,blue,claro,straight,S
SHIRT,8,2,white,claro,straight,L
SHIRT,8,2,white,claro,straight,M
SHIRT,8,2,blue,claro,straight,XS
SHIRT,8,2,yellow,intenso,straight,XL
JUMPSUIT,8,1,brown,oscuro,straight,XL
JUMPSUIT,8,1,brown,oscuro,straight,S
JUMPSUIT,8,1,brown,oscuro,straight,XS
JUMPSUIT,8,1,brown,oscuro,straight,M
JUMPSUIT,8,1,brown,oscuro,straight,L
TOP,8,2,brown,claro,tight,XXXL
TOP,8,2,brown,claro,tight,X4XL
TOP,8,2,blue,oscuro,tight,XL
TOP,8,2,blue,oscuro,tight,X4XL
TOP,8,2,blue,oscuro,tight,XXL
TOP,8,2,blue,oscuro,tight,XXXL
TOP,8,2,black,oscuro,tight,XXL
TOP,8,2,brown,claro,tight,L
TOP,8,2,blue,oscuro,tight,L
TOP,8,2,brown,claro,tight,XXL
TOP,8,2,brown,claro,tight,XL
TOP,8,2,black,oscuro,tight,L
TOP,8,2,black,oscuro,tight,XXXL
TOP,8,2,black,oscuro,tight,X4XL
TOP,8,2,black,oscuro,tight,XL
JUMPSUIT,8,1,green,intenso,straight,L
JUMPSUIT,8,1,green,intenso,straight,M
JUMPSUIT,8,1,green,intenso,straight,XL
JUMPSUIT,8,1,green,intenso,straight,S
JUMPSUIT,8,1,green,intenso,straight,XS
JUMPSUIT,8,1,brown,suave,loose,S
JUMPSUIT,8,1,brown,suave,loose,M
JUMPSUIT,8,1,brown,suave,loose,XS
JUMPSUIT,8,1,brown,suave,loose,L
TOP,8,2,blue,claro,loose,S
TOP,8,2,blue,claro,loose,L
TOP,8,2,blue,claro,loose,M
TOP,8,2,blue,claro,loose,XS
TOP,8,2,green,intenso,loose,M
TOP,8,2,green,intenso,loose,XS
TOP,8,2,green,intenso,loose,L
TOP,8,2,green,intenso,loose,S
TOP,8,2,green,intenso,loose,XL
CARDIGAN,8,2,black,oscuro,loose,XXXL
CARDIGAN,8,2,black,oscuro,loose,XXL
CARDIGAN,8,2,blue,oscuro,loose,L
CARDIGAN,8,2,blue,oscuro,loose,XXL
CARDIGAN,8,2,blue,oscuro,loose,XXXL
CARDIGAN,8,2,black,oscuro,loose,X4XL
CARDIGAN,8,2,black,oscuro,loose,XL
CARDIGAN,8,2,blue,oscuro,loose,X4XL
CARDIGAN,8,2,black,oscuro,loose,L
CARDIGAN,8,2,blue,oscuro,loose,XL
JEANS,8,1,blue,oscuro,tight,XL
JEANS,8,1,blue,oscuro,tight,XS
JEANS,8,1,blue,oscuro,tight,L
JEANS,8,1,blue,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,S
SKIRT,8,1,blue,oscuro,tight,S
SKIRT,8,1,blue,oscuro,tight,XL
SKIRT,8,1,black,oscuro,tight,M
SKIRT,8,1,black,oscuro,tight,S
SKIRT,8,1,black,oscuro,tight,XL
SKIRT,8,1,black,oscuro,tight,XS
SKIRT,8,1,green,oscuro,tight,L
SKIRT,8,1,green,oscuro,tight,M
SKIRT,8,1,green,oscuro,tight,S
SKIRT,8,1,green,oscuro,tight,XL
SKIRT,8,1,green,oscuro,tight,XS
SKIRT,8,1,blue,oscuro,tight,L
SKIRT,8,1,blue,oscuro,tight,M
SKIRT,8,1,blue,oscuro,tight,XS
SKIRT,8,1,black,oscuro,tight,L
JEANS,8,1,blue,oscuro,tight,L
JEANS,8,1,blue,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,S
JEANS,8,1,blue,oscuro,tight,XL
JEANS,8,1,blue,oscuro,tight,XS
JEANS,8,1,green,oscuro,tight,L
JEANS,8,1,green,oscuro,tight,XL
JEANS,8,1,green,oscuro,tight,XXL
JEANS,8,1,blue,intenso,tight,L
JEANS,8,1,blue,intenso,tight,XXL
JEANS,8,1,green,oscuro,tight,XS
JEANS,8,1,blue,intenso,tight,XL
JEANS,8,1,green,oscuro,tight,S
JEANS,8,1,blue,intenso,tight,M
JEANS,8,1,blue,intenso,tight,S
JEANS,8,1,blue,intenso,tight,XS
JEANS,8,1,green,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,M
JEANS,8,1,blue,oscuro,tight,XL
JEANS,8,1,blue,oscuro,tight,XS
JEANS,8,1,blue,oscuro,tight,XXL
JEANS,8,1,blue,oscuro,tight,L
JEANS,8,1,blue,oscuro,tight,S
SKIRT,8,1,blue,oscuro,straight,XL
SKIRT,8,1,blue,oscuro,straight,XXL
SKIRT,8,1,blue,oscuro,straight,M
SKIRT,8,1,blue,oscuro,straight,S
SKIRT,8,1,blue,oscuro,straight,L
DRESS,8,1,black,oscuro,tight,XXL
DRESS,8,1,black,oscuro,tight,L
